date,sector,inferred_total,fwtw_delta,diff,diff_pct
1998-12-31,other_financial,5653.999999999999,5654.0,-9.094947017729282e-13,-1.608586313712289e-14
1998-12-31,pensions,686.9999999999999,687.0,-1.1368683772161603e-13,-1.6548302434005246e-14
1998-12-31,state_local_governments,10914.0,10914.0,0.0,0.0
1999-03-31,banks,9812.0,9812.0,0.0,0.0
1999-03-31,dealers,6993.0,6993.0,0.0,0.0
1999-03-31,other_financial,4686.0,4686.0,0.0,0.0
1999-03-31,pensions,756.0,756.0,0.0,0.0
1999-03-31,state_local_governments,5741.999999999999,5742.0,-9.094947017729282e-13,-1.5839336499006065e-14
1999-06-30,pensions,9584.0,9584.0,0.0,0.0
1999-06-30,state_local_governments,5272.0,5272.0,0.0,0.0
1999-09-30,banks,875.0,875.0,0.0,0.0
1999-09-30,dealers,1912.0,1912.0,0.0,0.0
1999-09-30,foreigners_official,16648.0,16648.0,0.0,0.0
1999-09-30,money_market_funds,3394.0,3394.0,0.0,0.0
1999-09-30,nonfinancial_corporates,140.0,140.0,0.0,0.0
1999-09-30,other_financial,447.0,447.0,0.0,0.0
1999-09-30,state_local_governments,5354.0,5354.0,0.0,0.0
1999-12-31,households_residual,58752.99999999999,58753.0,-7.275957614183426e-12,-1.2383976331733573e-14
1999-12-31,money_market_funds,17285.999999999996,17286.0,-3.637978807091713e-12,-2.1045810523497124e-14
1999-12-31,other_financial,9330.999999999998,9331.0,-1.8189894035458565e-12,-1.949404569227153e-14
1999-12-31,state_local_governments,8011.999999999999,8012.0,-9.094947017729282e-13,-1.1351656287730009e-14
2000-03-31,foreigners_official,1005.0,1005.0,0.0,0.0
2000-03-31,nonfinancial_corporates,2957.0,2957.0,0.0,0.0
2000-03-31,state_local_governments,5847.0,5847.0,0.0,0.0
2000-06-30,mutual_funds_etfs,1726.0,1726.0,0.0,0.0
2000-06-30,nonfinancial_corporates,2343.0000000000005,2343.0,4.547473508864641e-13,1.9408764442444053e-14
2000-06-30,state_local_governments,4718.0,4718.0,0.0,0.0
2000-09-30,dealers,12330.0,12330.0,0.0,0.0
2000-09-30,mutual_funds_etfs,7036.0,7036.0,0.0,0.0
2000-09-30,nonfinancial_corporates,159.00000000000003,159.0,2.842170943040401e-14,1.787528894993963e-14
2000-09-30,other_financial,8482.000000000002,8482.0,1.8189894035458565e-12,2.144528888877454e-14
2000-09-30,state_local_governments,5897.0,5897.0,0.0,0.0
2000-12-31,foreigners_official,12546.999999999998,12547.0,-1.8189894035458565e-12,-1.4497404985620916e-14
2000-12-31,households_residual,44891.0,44891.0,0.0,0.0
2000-12-31,money_market_funds,13902.999999999998,13903.0,-1.8189894035458565e-12,-1.3083430939695435e-14
2000-12-31,mutual_funds_etfs,5778.0,5778.0,0.0,0.0
2000-12-31,state_local_governments,4645.0,4645.0,0.0,0.0
2001-03-31,dealers,30023.999999999996,30024.0,-3.637978807091713e-12,-1.2116902501637733e-14
2001-03-31,money_market_funds,6025.0,6025.0,0.0,0.0
2001-03-31,pensions,4587.0,4587.0,0.0,0.0
2001-03-31,state_local_governments,5261.0,5261.0,0.0,0.0
2001-06-30,nonfinancial_corporates,871.9999999999999,872.0,-1.1368683772161603e-13,-1.3037481390093582e-14
2001-06-30,other_financial,951.9999999999999,952.0,-1.1368683772161603e-13,-1.1941894718657146e-14
2001-06-30,pensions,42.99999999999999,43.0,-7.105427357601002e-15,-1.652424966883954e-14
2001-06-30,state_local_governments,7756.999999999999,7757.0,-9.094947017729282e-13,-1.1724825341922498e-14
2001-09-30,banks,1133.0,1133.0,0.0,0.0
2001-09-30,dealers,25493.0,25493.0,0.0,0.0
2001-09-30,foreigners_official,6763.0,6763.0,0.0,0.0
2001-09-30,households_residual,71453.0,71453.0,0.0,0.0
2001-09-30,money_market_funds,21817.0,21817.0,0.0,0.0
2001-09-30,nonfinancial_corporates,967.0,967.0,0.0,0.0
2001-09-30,state_local_governments,3484.0,3484.0,0.0,0.0
2001-12-31,foreigners_official,100144.00000000003,100144.0,2.9103830456733704e-11,2.906198120380023e-14
2001-12-31,insurers,5240.0,5240.0,0.0,0.0
2001-12-31,money_market_funds,23693.000000000004,23693.0,3.637978807091713e-12,1.5354656679575034e-14
2001-12-31,mutual_funds_etfs,5267.0,5267.0,0.0,0.0
2001-12-31,nonfinancial_corporates,405.0,405.0,0.0,0.0
2001-12-31,other_financial,4880.0,4880.0,0.0,0.0
2001-12-31,state_local_governments,7761.000000000001,7761.0,9.094947017729282e-13,1.1718782396249559e-14
2002-03-31,banks,6126.999999999999,6127.0,-9.094947017729282e-13,-1.4844046054723818e-14
2002-03-31,dealers,172.99999999999997,173.0,-2.842170943040401e-14,-1.6428733774800002e-14
2002-03-31,foreigners_official,14747.0,14747.0,0.0,0.0
2002-03-31,insurers,11263.0,11263.0,0.0,0.0
2002-03-31,money_market_funds,402.99999999999994,403.0,-5.684341886080802e-14,-1.4105066714840699e-14
2002-03-31,mutual_funds_etfs,63.0,63.0,0.0,0.0
2002-03-31,nonfinancial_corporates,3814.0,3814.0,0.0,0.0
2002-03-31,other_financial,3364.999999999999,3365.0,-9.094947017729282e-13,-2.7028074346892368e-14
2002-03-31,pensions,12764.0,12764.0,0.0,0.0
2002-03-31,state_local_governments,4602.0,4602.0,0.0,0.0
2002-06-30,banks,16070.000000000002,16070.0,1.8189894035458565e-12,1.1319162436501905e-14
2002-06-30,foreigners_official,38204.00000000001,38204.0,7.275957614183426e-12,1.9045015218781872e-14
2002-06-30,insurers,11703.0,11703.0,0.0,0.0
2002-06-30,mutual_funds_etfs,442.0,442.0,0.0,0.0
2002-06-30,nonfinancial_corporates,4477.0,4477.0,0.0,0.0
2002-06-30,other_financial,3914.0,3914.0,0.0,0.0
2002-06-30,state_local_governments,4539.0,4539.0,0.0,0.0
2002-09-30,banks,5228.0,5228.0,0.0,0.0
2002-09-30,dealers,4963.0,4963.0,0.0,0.0
2002-09-30,foreigners_official,63183.99999999999,63184.0,-7.275957614183426e-12,-1.1515506479778782e-14
2002-09-30,insurers,14698.0,14698.0,0.0,0.0
2002-09-30,mutual_funds_etfs,15350.0,15350.0,0.0,0.0
2002-09-30,nonfinancial_corporates,3214.0,3214.0,0.0,0.0
2002-09-30,other_financial,4350.0,4350.0,0.0,0.0
2002-09-30,state_local_governments,3538.0,3538.0,0.0,0.0
2002-12-31,banks,13744.000000000002,13744.0,1.8189894035458565e-12,1.323478902463516e-14
2002-12-31,dealers,5263.0,5263.0,0.0,0.0
2002-12-31,foreigners_official,74155.0,74155.0,0.0,0.0
2002-12-31,insurers,13331.0,13331.0,0.0,0.0
2002-12-31,money_market_funds,21093.000000000004,21093.0,3.637978807091713e-12,1.724732758304515e-14
2002-12-31,mutual_funds_etfs,1663.0,1663.0,0.0,0.0
2002-12-31,nonfinancial_corporates,3005.0,3005.0,0.0,0.0
2002-12-31,other_financial,1050.0,1050.0,0.0,0.0
2002-12-31,state_local_governments,7309.0,7309.0,0.0,0.0
2003-03-31,dealers,4678.0,4678.0,0.0,0.0
2003-03-31,foreigners_official,37380.0,37380.0,0.0,0.0
2003-03-31,households_residual,92921.0,92921.0,0.0,0.0
2003-03-31,insurers,1453.0,1453.0,0.0,0.0
2003-03-31,money_market_funds,7588.000000000001,7588.0,9.094947017729282e-13,1.1985960750829313e-14
2003-03-31,mutual_funds_etfs,7631.0,7631.0,0.0,0.0
2003-03-31,nonfinancial_corporates,3685.0,3685.0,0.0,0.0
2003-03-31,pensions,11955.000000000002,11955.0,1.8189894035458565e-12,1.5215302413599805e-14
2003-06-30,foreigners_official,92385.0,92385.0,0.0,0.0
2003-06-30,insurers,1683.0,1683.0,0.0,0.0
2003-06-30,mutual_funds_etfs,5849.0,5849.0,0.0,0.0
2003-06-30,nonfinancial_corporates,2565.0,2565.0,0.0,0.0
2003-06-30,other_financial,2730.0,2730.0,0.0,0.0
2003-06-30,pensions,17589.0,17589.0,0.0,0.0
2003-06-30,state_local_governments,12264.0,12264.0,0.0,0.0
2003-09-30,banks,241.0,241.0,0.0,0.0
2003-09-30,dealers,15510.0,15510.0,0.0,0.0
2003-09-30,foreigners_official,69073.0,69073.0,0.0,0.0
2003-09-30,households_residual,2021.0,2028.0,-7.0,-0.34516765285996054
2003-09-30,insurers,1729.0,1729.0,0.0,0.0
2003-09-30,state_local_governments,7972.0,7965.0,7.0,0.08788449466415568
2003-12-31,banks,7212.0,7212.0,0.0,0.0
2003-12-31,dealers,32904.0,32904.0,0.0,0.0
2003-12-31,foreigners_official,29188.0,29188.0,0.0,0.0
2003-12-31,mutual_funds_etfs,1763.0,1763.0,0.0,0.0
2003-12-31,pensions,457.99999999999994,458.0,-5.684341886080802e-14,-1.2411226825503932e-14
2003-12-31,state_local_governments,17507.0,17501.0,6.0,0.03428375521398777
2004-03-31,banks,9948.000000000002,9948.0,1.8189894035458565e-12,1.828497591019156e-14
2004-03-31,foreigners_official,144562.0,144562.0,0.0,0.0
2004-03-31,households_residual,18226.0,18207.0,19.0,0.104355467677267
2004-03-31,insurers,6089.000000000001,6089.0,9.094947017729282e-13,1.4936684213712076e-14
2004-03-31,nonfinancial_corporates,2560.0,2560.0,0.0,0.0
2004-03-31,other_financial,1560.0,1560.0,0.0,0.0
2004-03-31,state_local_governments,15398.0,15418.0,-20.0,-0.12971851083149566
2004-06-30,foreigners_official,127679.99999999999,127680.0,-1.4551915228366852e-11,-1.1397176713946469e-14
2004-06-30,insurers,2292.0,2292.0,0.0,0.0
2004-06-30,mutual_funds_etfs,27151.0,27151.0,0.0,0.0
2004-06-30,nonfinancial_corporates,408.0,408.0,0.0,0.0
2004-06-30,other_financial,1441.9999999999998,1442.0,-2.2737367544323206e-13,-1.5767938657644386e-14
2004-09-30,dealers,16677.0,16677.0,0.0,0.0
2004-09-30,foreigners_official,49191.0,49191.0,0.0,0.0
2004-09-30,insurers,8435.999999999998,8436.0,-1.8189894035458565e-12,-2.15622262155744e-14
2004-09-30,mutual_funds_etfs,6259.0,6259.0,0.0,0.0
2004-09-30,pensions,6061.999999999999,6062.0,-9.094947017729282e-13,-1.5003211840529993e-14
2004-09-30,state_local_governments,29570.0,29570.0,0.0,0.0
2004-12-31,households_residual,62619.00000000001,62617.0,2.000000000007276,0.0031940207930869825
2004-12-31,insurers,5609.000000000001,5609.0,9.094947017729282e-13,1.6214917129130474e-14
2004-12-31,money_market_funds,2027.0000000000002,2027.0,2.2737367544323206e-13,1.1217250885211253e-14
2004-12-31,mutual_funds_etfs,3013.0000000000005,3013.0,4.547473508864641e-13,1.5092842711133893e-14
2004-12-31,nonfinancial_corporates,3459.0000000000005,3459.0,4.547473508864641e-13,1.3146786669166353e-14
2004-12-31,other_financial,2256.0000000000005,2256.0,4.547473508864641e-13,2.0157240730782985e-14
2004-12-31,pensions,8818.0,8818.0,0.0,0.0
2005-03-31,banks,17204.0,17204.0,0.0,0.0
2005-03-31,dealers,25445.999999999996,25446.0,-3.637978807091713e-12,-1.4296859259183028e-14
2005-03-31,foreigners_official,94526.99999999999,94527.0,-1.4551915228366852e-11,-1.5394453678173273e-14
2005-03-31,insurers,4892.0,4892.0,0.0,0.0
2005-03-31,money_market_funds,491.9999999999999,492.0,-1.1368683772161603e-13,-2.3107080837726838e-14
2005-03-31,mutual_funds_etfs,5710.0,5710.0,0.0,0.0
2005-03-31,nonfinancial_corporates,16710.0,16710.0,0.0,0.0
2005-03-31,other_financial,4537.0,4537.0,0.0,0.0
2005-03-31,pensions,14422.999999999998,14423.0,-1.8189894035458565e-12,-1.2611727127129282e-14
2005-06-30,foreigners_official,10768.0,10768.0,0.0,0.0
2005-06-30,insurers,1741.0,1741.0,0.0,0.0
2005-06-30,mutual_funds_etfs,1907.0,1907.0,0.0,0.0
2005-06-30,nonfinancial_corporates,5194.0,5194.0,0.0,0.0
2005-06-30,other_financial,5106.0,5106.0,0.0,0.0
2005-06-30,pensions,5576.000000000001,5576.0,9.094947017729282e-13,1.6310880591336592e-14
2005-06-30,state_local_governments,22790.0,22790.0,0.0,0.0
2005-09-30,foreigners_official,43727.0,43727.0,0.0,0.0
2005-09-30,insurers,5779.0,5779.0,0.0,0.0
2005-09-30,mutual_funds_etfs,10021.0,10021.0,0.0,0.0
2005-09-30,other_financial,5949.000000000001,5949.0,9.094947017729282e-13,1.5288194684365916e-14
2005-09-30,state_local_governments,33837.00000000001,33837.0,7.275957614183426e-12,2.1502963070554204e-14
2005-12-31,dealers,11498.0,11498.0,0.0,0.0
2005-12-31,foreigners_official,21816.0,21816.0,0.0,0.0
2005-12-31,insurers,1556.9999999999998,1557.0,-2.2737367544323206e-13,-1.4603318910933335e-14
2005-12-31,money_market_funds,3171.0000000000005,3171.0,4.547473508864641e-13,1.4340818381786946e-14
2005-12-31,mutual_funds_etfs,7872.999999999999,7873.0,-9.094947017729282e-13,-1.1552072929924149e-14
2005-12-31,nonfinancial_corporates,5128.0,5128.0,0.0,0.0
2005-12-31,other_financial,7279.0,7279.0,0.0,0.0
2005-12-31,pensions,5065.999999999999,5066.0,-9.094947017729282e-13,-1.7952915550195977e-14
2005-12-31,state_local_governments,4412.000000000001,4412.0,9.094947017729282e-13,2.0614113820782598e-14
2006-03-31,foreigners_official,9786.0,9786.0,0.0,0.0
2006-03-31,households_residual,131685.0,131684.0,1.0,0.0007593937000698642
2006-03-31,other_financial,6993.0,6993.0,0.0,0.0
2006-03-31,pensions,2978.0,2978.0,0.0,0.0
2006-06-30,banks,6782.0,6782.0,0.0,0.0
2006-06-30,other_financial,5921.0,5921.0,0.0,0.0
2006-06-30,state_local_governments,13398.999999999998,13399.0,-1.8189894035458565e-12,-1.3575560889214542e-14
2006-09-30,dealers,3185.0,3185.0,0.0,0.0
2006-09-30,foreigners_official,76331.0,76331.0,0.0,0.0
2006-09-30,insurers,64.0,64.0,0.0,0.0
2006-09-30,mutual_funds_etfs,5715.0,5715.0,0.0,0.0
2006-09-30,other_financial,7420.000000000001,7420.0,9.094947017729282e-13,1.2257340994244317e-14
2006-09-30,pensions,9786.0,9786.0,0.0,0.0
2006-09-30,state_local_governments,23549.000000000004,23549.0,3.637978807091713e-12,1.5448549013086387e-14
2006-12-31,banks,1204.0,1204.0,0.0,0.0
2006-12-31,dealers,16976.0,16976.0,0.0,0.0
2006-12-31,foreigners_official,69636.0,69636.0,0.0,0.0
2006-12-31,insurers,344.0,344.0,0.0,0.0
2006-12-31,money_market_funds,11309.999999999998,11310.0,-1.8189894035458565e-12,-1.6083018598990774e-14
2006-12-31,mutual_funds_etfs,5957.0,5957.0,0.0,0.0
2006-12-31,nonfinancial_corporates,706.9999999999999,707.0,-1.1368683772161603e-13,-1.6080175066706652e-14
2006-12-31,other_financial,8570.0,8570.0,0.0,0.0
2006-12-31,pensions,4671.0,4671.0,0.0,0.0
2006-12-31,state_local_governments,14699.0,14699.0,0.0,0.0
2007-03-31,banks,6960.000000000001,6960.0,9.094947017729282e-13,1.3067452611680003e-14
2007-03-31,foreigners_official,95818.0,95818.0,0.0,0.0
2007-03-31,households_residual,15082.000000000002,15082.0,1.8189894035458565e-12,1.2060664391631457e-14
2007-03-31,money_market_funds,8759.0,8759.0,0.0,0.0
2007-03-31,mutual_funds_etfs,8130.0,8130.0,0.0,0.0
2007-03-31,other_financial,6619.0,6619.0,0.0,0.0
2007-03-31,state_local_governments,27082.0,27082.0,0.0,0.0
2007-06-30,mutual_funds_etfs,1008.0000000000001,1008.0,1.1368683772161603e-13,1.1278456123176193e-14
2007-06-30,other_financial,9309.0,9309.0,0.0,0.0
2007-06-30,pensions,14646.0,14646.0,0.0,0.0
2007-09-30,banks,7863.0,7863.0,0.0,0.0
2007-09-30,dealers,67356.0,67356.0,0.0,0.0
2007-09-30,foreigners_official,54727.0,54727.0,0.0,0.0
2007-09-30,money_market_funds,38684.0,38684.0,0.0,0.0
2007-09-30,nonfinancial_corporates,6602.0,6602.0,0.0,0.0
2007-09-30,other_financial,8572.0,8572.0,0.0,0.0
2007-09-30,pensions,3907.0,3907.0,0.0,0.0
2007-09-30,state_local_governments,39822.0,39822.0,0.0,0.0
2007-12-31,banks,5251.0,5251.0,0.0,0.0
2007-12-31,dealers,500.0,500.0,0.0,0.0
2007-12-31,foreigners_official,128070.0,128070.0,0.0,0.0
2007-12-31,money_market_funds,51487.0,51487.0,0.0,0.0
2007-12-31,mutual_funds_etfs,12120.0,12120.0,0.0,0.0
2007-12-31,nonfinancial_corporates,103.0,103.0,0.0,0.0
2007-12-31,other_financial,12668.0,12668.0,0.0,0.0
2007-12-31,state_local_governments,10203.0,10203.0,0.0,0.0
2008-03-31,dealers,22300.0,22300.0,0.0,0.0
2008-03-31,foreigners_official,180091.0,180091.0,0.0,0.0
2008-03-31,households_residual,103196.0,103196.0,0.0,0.0
2008-03-31,insurers,12731.0,12731.0,0.0,0.0
2008-03-31,money_market_funds,120687.0,120687.0,0.0,0.0
2008-03-31,mutual_funds_etfs,6195.0,6195.0,0.0,0.0
2008-03-31,pensions,2184.9999999999995,2185.0,-4.547473508864641e-13,-2.0812235738510946e-14
2008-06-30,foreigners_official,30967.000000000004,30967.0,3.637978807091713e-12,1.1747921358516205e-14
2008-06-30,households_residual,33984.0,33984.0,0.0,0.0
2008-06-30,insurers,9998.0,9998.0,0.0,0.0
2008-06-30,other_financial,8361.0,8361.0,0.0,0.0
2008-09-30,banks,15552.0,15552.0,0.0,0.0
2008-09-30,dealers,10845.999999999998,10846.0,-1.8189894035458565e-12,-1.6771062175418187e-14
2008-09-30,foreigners_official,246379.0,246379.0,0.0,0.0
2008-09-30,households_residual,110393.0,110393.0,0.0,0.0
2008-09-30,insurers,7075.0,7075.0,0.0,0.0
2008-09-30,money_market_funds,180712.0,180712.0,0.0,0.0
2008-09-30,mutual_funds_etfs,23607.999999999996,23608.0,-3.637978807091713e-12,-1.5409940728107902e-14
2008-09-30,other_financial,5864.999999999999,5865.0,-9.094947017729282e-13,-1.5507156040459135e-14
2008-09-30,pensions,58.0,58.0,0.0,0.0
2008-12-31,dealers,67197.0,67197.0,0.0,0.0
2008-12-31,foreigners_official,419095.0,419095.0,0.0,0.0
2008-12-31,households_residual,148425.0,148426.0,-1.0,-0.0006737364073679814
2008-12-31,insurers,11109.0,11109.0,0.0,0.0
2008-12-31,money_market_funds,120580.99999999999,120581.0,-1.4551915228366852e-11,-1.2068165986653661e-14
2008-12-31,mutual_funds_etfs,8748.0,8748.0,0.0,0.0
2008-12-31,nonfinancial_corporates,3067.0000000000005,3067.0,4.547473508864641e-13,1.4827106321697558e-14
2008-12-31,other_financial,8656.999999999998,8657.0,-1.8189894035458565e-12,-2.101177548279839e-14
2008-12-31,pensions,12358.000000000002,12358.0,1.8189894035458565e-12,1.4719124482487915e-14
2009-03-31,banks,23353.0,23353.0,0.0,0.0
2009-03-31,dealers,37161.0,37161.0,0.0,0.0
2009-03-31,foreigners_official,164865.0,164865.0,0.0,0.0
2009-03-31,households_residual,177993.0,177992.0,1.0,0.0005618230032810464
2009-03-31,insurers,18047.0,18047.0,0.0,0.0
2009-03-31,mutual_funds_etfs,35480.0,35480.0,0.0,0.0
2009-03-31,nonfinancial_corporates,9234.0,9234.0,0.0,0.0
2009-03-31,pensions,918.9999999999999,919.0,-1.1368683772161603e-13,-1.2370711395170406e-14
2009-06-30,banks,8636.0,8636.0,0.0,0.0
2009-06-30,dealers,3488.9999999999995,3489.0,-4.547473508864641e-13,-1.3033744651374724e-14
2009-06-30,foreigners_official,44144.0,44144.0,0.0,0.0
2009-06-30,insurers,6025.999999999999,6026.0,-9.094947017729282e-13,-1.5092842711133893e-14
2009-06-30,mutual_funds_etfs,24311.0,24311.0,0.0,0.0
2009-06-30,other_financial,10115.0,10115.0,0.0,0.0
2009-06-30,state_local_governments,45216.0,45216.0,0.0,0.0
2009-09-30,banks,60206.0,60206.0,0.0,0.0
2009-09-30,foreigners_official,123873.99999999999,123874.0,-1.4551915228366852e-11,-1.1747352332504684e-14
2009-09-30,households_residual,170253.0,170251.0,2.0,0.0011747361248979449
2009-09-30,insurers,6724.0,6724.0,0.0,0.0
2009-09-30,mutual_funds_etfs,34275.0,34275.0,0.0,0.0
2009-09-30,pensions,7500.0,7500.0,0.0,0.0
2009-09-30,state_local_governments,29844.0,29847.0,-3.0,-0.01005126143330988
2009-12-31,banks,2663.0000000000005,2663.0,4.547473508864641e-13,1.7076505853791368e-14
2009-12-31,dealers,19755.0,19755.0,0.0,0.0
2009-12-31,foreigners_official,84740.0,84740.0,0.0,0.0
2009-12-31,households_residual,75750.0,75755.0,-5.0,-0.00660022440762986
2009-12-31,insurers,7889.000000000002,7889.0,1.8189894035458565e-12,2.3057287407096672e-14
2009-12-31,mutual_funds_etfs,7304.0,7304.0,0.0,0.0
2009-12-31,nonfinancial_corporates,714.0,714.0,0.0,0.0
2009-12-31,pensions,3669.0,3669.0,0.0,0.0
2009-12-31,state_local_governments,1083.0,1077.0,6.0,0.5571030640668524
2010-03-31,banks,66798.0,66798.0,0.0,0.0
2010-03-31,dealers,29351.0,29351.0,0.0,0.0
2010-03-31,foreigners_official,191105.0,191105.0,0.0,0.0
2010-03-31,households_residual,91927.99999999999,91926.0,1.999999999985448,0.002175663033293571
2010-03-31,insurers,4946.000000000001,4946.0,9.094947017729282e-13,1.838848972448298e-14
2010-03-31,mutual_funds_etfs,54454.0,54454.0,0.0,0.0
2010-03-31,other_financial,50446.0,50446.0,0.0,0.0
2010-03-31,pensions,18227.0,18227.0,0.0,0.0
2010-03-31,state_local_governments,13803.0,13804.0,-1.0,-0.0072442770211532895
2010-06-30,foreigners_official,208033.0,208033.0,0.0,0.0
2010-06-30,households_residual,255146.00000000003,255145.0,1.0000000000291038,0.00039193399832609065
2010-06-30,insurers,7546.0,7546.0,0.0,0.0
2010-06-30,mutual_funds_etfs,63372.00000000001,63372.0,7.275957614183426e-12,1.1481344464721686e-14
2010-06-30,nonfinancial_corporates,3115.0,3115.0,0.0,0.0
2010-06-30,other_financial,3435.0000000000005,3435.0,4.547473508864641e-13,1.3238641947204197e-14
2010-06-30,pensions,15994.0,15994.0,0.0,0.0
2010-09-30,banks,45545.99999999999,45546.0,-7.275957614183426e-12,-1.5974965121379323e-14
2010-09-30,dealers,17077.0,17077.0,0.0,0.0
2010-09-30,foreigners_official,339445.0,339445.0,0.0,0.0
2010-09-30,insurers,10196.0,10196.0,0.0,0.0
2010-09-30,mutual_funds_etfs,19468.0,19468.0,0.0,0.0
2010-09-30,nonfinancial_corporates,2356.9999999999995,2357.0,-4.547473508864641e-13,-1.929348115767773e-14
2010-09-30,other_financial,8849.0,8849.0,0.0,0.0
2010-09-30,pensions,10025.0,10025.0,0.0,0.0
2010-09-30,state_local_governments,29353.999999999996,29354.0,-3.637978807091713e-12,-1.2393468716671365e-14
2010-12-31,foreigners_official,49644.0,49644.0,0.0,0.0
2010-12-31,insurers,9547.0,9547.0,0.0,0.0
2010-12-31,money_market_funds,65968.0,65968.0,0.0,0.0
2010-12-31,mutual_funds_etfs,2217.0,2217.0,0.0,0.0
2010-12-31,nonfinancial_corporates,1614.0,1614.0,0.0,0.0
2010-12-31,pensions,7445.0,7445.0,0.0,0.0
2010-12-31,state_local_governments,11445.0,11446.0,-1.0,-0.008736676568233443
2011-03-31,banks,5085.0,5085.0,0.0,0.0
2011-03-31,dealers,9981.0,9981.0,0.0,0.0
2011-03-31,foreigners_official,82056.0,82056.0,0.0,0.0
2011-03-31,insurers,10121.0,10121.0,0.0,0.0
2011-03-31,pensions,10238.0,10238.0,0.0,0.0
2011-06-30,dealers,9176.0,9176.0,0.0,0.0
2011-06-30,foreigners_official,149682.00000000003,149682.0,2.9103830456733704e-11,1.9443774439634495e-14
2011-06-30,insurers,6428.0,6428.0,0.0,0.0
2011-06-30,mutual_funds_etfs,4823.0,4823.0,0.0,0.0
2011-06-30,nonfinancial_corporates,7649.000000000002,7649.0,1.8189894035458565e-12,2.378074785652839e-14
2011-06-30,pensions,20750.0,20750.0,0.0,0.0
2011-09-30,banks,3027.0,3027.0,0.0,0.0
2011-09-30,dealers,8227.0,8227.0,0.0,0.0
2011-09-30,foreigners_official,283837.0,283837.0,0.0,0.0
2011-09-30,households_residual,162839.0,162839.0,0.0,0.0
2011-09-30,insurers,10345.0,10345.0,0.0,0.0
2011-09-30,money_market_funds,39477.0,39477.0,0.0,0.0
2011-09-30,mutual_funds_etfs,3767.0,3767.0,0.0,0.0
2011-09-30,other_financial,18499.0,18499.0,0.0,0.0
2011-09-30,pensions,6178.0,6178.0,0.0,0.0
2011-12-31,dealers,78364.0,78364.0,0.0,0.0
2011-12-31,foreigners_official,29955.0,29955.0,0.0,0.0
2011-12-31,households_residual,22398.0,22398.0,0.0,0.0
2011-12-31,insurers,20876.0,20876.0,0.0,0.0
2011-12-31,money_market_funds,94222.0,94222.0,0.0,0.0
2011-12-31,mutual_funds_etfs,70010.99999999999,70011.0,-1.4551915228366852e-11,-2.0785184083025315e-14
2011-12-31,nonfinancial_corporates,2322.0,2322.0,0.0,0.0
2011-12-31,other_financial,11408.0,11408.0,0.0,0.0
2011-12-31,pensions,158.0,158.0,0.0,0.0
2011-12-31,state_local_governments,22965.999999999996,22966.0,-3.637978807091713e-12,-1.5840715871687333e-14
2012-03-31,banks,28933.0,28933.0,0.0,0.0
2012-03-31,dealers,993.0,993.0,0.0,0.0
2012-03-31,foreigners_official,140706.0,140706.0,0.0,0.0
2012-03-31,money_market_funds,47845.99999999999,47846.0,-7.275957614183426e-12,-1.520703426448068e-14
2012-03-31,mutual_funds_etfs,56064.99999999999,56065.0,-7.275957614183426e-12,-1.2977718031184207e-14
2012-03-31,other_financial,4762.0,4762.0,0.0,0.0
2012-03-31,pensions,46655.0,46655.0,0.0,0.0
2012-06-30,banks,15511.0,15511.0,0.0,0.0
2012-06-30,dealers,13238.000000000002,13238.0,1.8189894035458565e-12,1.3740666290571509e-14
2012-06-30,foreigners_official,165811.0,165811.0,0.0,0.0
2012-06-30,households_residual,167971.0,167973.0,-2.0,-0.001190667547760652
2012-06-30,mutual_funds_etfs,17464.0,17464.0,0.0,0.0
2012-06-30,nonfinancial_corporates,620.0,620.0,0.0,0.0
2012-06-30,pensions,26847.0,26847.0,0.0,0.0
2012-06-30,state_local_governments,3162.0,3161.0,1.0,0.03163555836760519
2012-09-30,banks,33454.0,33454.0,0.0,0.0
2012-09-30,foreigners_official,161845.0,161845.0,0.0,0.0
2012-09-30,money_market_funds,24080.0,24080.0,0.0,0.0
2012-09-30,mutual_funds_etfs,67253.0,67253.0,0.0,0.0
2012-09-30,nonfinancial_corporates,1896.0,1896.0,0.0,0.0
2012-09-30,pensions,2857.9999999999995,2858.0,-4.547473508864641e-13,-1.5911383865866483e-14
2012-09-30,state_local_governments,32865.0,32865.0,0.0,0.0
2012-12-31,banks,11638.0,11638.0,0.0,0.0
2012-12-31,dealers,66916.0,66916.0,0.0,0.0
2012-12-31,foreigners_official,98766.0,98766.0,0.0,0.0
2012-12-31,households_residual,93369.0,93368.0,1.0,0.0010710307600034273
2012-12-31,insurers,397.0,397.0,0.0,0.0
2012-12-31,nonfinancial_corporates,1002.0,1002.0,0.0,0.0
2012-12-31,pensions,12774.0,12774.0,0.0,0.0
2013-03-31,foreigners_official,149829.0,149829.0,0.0,0.0
2013-03-31,households_residual,5782.0,5783.0,-1.0,-0.017292062943109116
2013-03-31,money_market_funds,21560.999999999996,21561.0,-3.637978807091713e-12,-1.6872959543118192e-14
2013-03-31,mutual_funds_etfs,21245.0,21245.0,0.0,0.0
2013-03-31,other_financial,4390.0,4390.0,0.0,0.0
2013-03-31,pensions,8491.0,8491.0,0.0,0.0
2013-03-31,state_local_governments,5340.0,5339.0,1.0,0.018730099269526127
2013-06-30,nonfinancial_corporates,5251.0,5251.0,0.0,0.0
